Datetime,open,high,low,close,Volume
2024-07-29 15:00:00,22243.0,22289.0,22237.0,22289.0,1000
2024-07-29 15:01:00,22260.0,22285.0,22248.0,22248.0,322
2024-07-29 15:02:00,22248.0,22276.0,22246.0,22247.0,188
2024-07-29 15:03:00,22247.0,22276.0,22247.0,22252.0,214
2024-07-29 15:04:00,22251.0,22370.0,22245.0,22246.0,192
2024-07-29 15:05:00,22245.0,22365.0,22235.0,22240.0,408
2024-07-29 15:06:00,22240.0,22242.0,22234.0,22242.0,270
2024-07-29 15:07:00,22244.0,22270.0,22244.0,22255.0,182
2024-07-29 15:08:00,22253.0,22278.0,22250.0,22254.0,86
2024-07-29 15:09:00,22253.0,22352.0,22249.0,22250.0,216
2024-07-29 15:10:00,22251.0,22341.0,22243.0,22245.0,122
2024-07-29 15:11:00,22244.0,22268.0,22236.0,22242.0,166
2024-07-29 15:12:00,22242.0,22242.0,22236.0,22237.0,66
2024-07-29 15:13:00,22240.0,22243.0,22237.0,22240.0,46
2024-07-29 15:14:00,22241.0,22245.0,22237.0,22240.0,110
2024-07-29 15:15:00,22240.0,22244.0,22235.0,22240.0,112
2024-07-29 15:16:00,22241.0,22268.0,22239.0,22239.0,86
2024-07-29 15:17:00,22239.0,22261.0,22223.0,22224.0,300
2024-07-29 15:18:00,22223.0,22226.0,22219.0,22225.0,310
2024-07-29 15:19:00,22226.0,22227.0,22221.0,22221.0,122
2024-07-29 15:20:00,22221.0,22242.0,22214.0,22220.0,238
2024-07-29 15:21:00,22221.0,22228.0,22220.0,22228.0,100
2024-07-29 15:22:00,22227.0,22259.0,22227.0,22234.0,106
2024-07-29 15:23:00,22231.0,22233.0,22227.0,22227.0,46
2024-07-29 15:24:00,22226.0,22235.0,22226.0,22234.0,100
2024-07-29 15:25:00,22234.0,22263.0,22231.0,22234.0,92
2024-07-29 15:26:00,22237.0,22246.0,22236.0,22246.0,170
2024-07-29 15:27:00,22243.0,22245.0,22238.0,22240.0,54
2024-07-29 15:28:00,22240.0,22265.0,22234.0,22240.0,72
2024-07-29 15:29:00,22241.0,22241.0,22233.0,22233.0,40
2024-07-29 15:30:00,22234.0,22234.0,22229.0,22230.0,88
2024-07-29 15:31:00,22233.0,22253.0,22223.0,22225.0,138
2024-07-29 15:32:00,22227.0,22236.0,22227.0,22235.0,78
2024-07-29 15:33:00,22237.0,22269.0,22237.0,22239.0,112
2024-07-29 15:34:00,22237.0,22237.0,22231.0,22236.0,44
2024-07-29 15:35:00,22239.0,22239.0,22226.0,22228.0,112
2024-07-29 15:36:00,22227.0,22251.0,22218.0,22222.0,172
2024-07-29 15:37:00,22223.0,22240.0,22208.0,22217.0,396
2024-07-29 15:38:00,22217.0,22221.0,22216.0,22221.0,112
2024-07-29 15:39:00,22222.0,22228.0,22222.0,22226.0,144
2024-07-29 15:40:00,22227.0,22256.0,22227.0,22230.0,84
2024-07-29 15:41:00,22230.0,22230.0,22210.0,22210.0,170
2024-07-29 15:42:00,22214.0,22214.0,22210.0,22210.0,122
2024-07-29 15:43:00,22211.0,22212.0,22208.0,22208.0,214
2024-07-29 15:44:00,22207.0,22241.0,22205.0,22213.0,230
2024-07-29 15:45:00,22216.0,22219.0,22213.0,22217.0,158
2024-07-29 15:46:00,22216.0,22238.0,22207.0,22207.0,186
2024-07-29 15:47:00,22207.0,22210.0,22205.0,22208.0,138
2024-07-29 15:48:00,22208.0,22241.0,22208.0,22211.0,92
2024-07-29 15:49:00,22212.0,22214.0,22207.0,22207.0,78
2024-07-29 15:50:00,22209.0,22230.0,22205.0,22205.0,110
2024-07-29 15:51:00,22204.0,22395.0,22181.0,22196.0,656
2024-07-29 15:52:00,22194.0,22224.0,22192.0,22200.0,174
2024-07-29 15:53:00,22198.0,22202.0,22193.0,22194.0,150
2024-07-29 15:54:00,22195.0,22198.0,22195.0,22197.0,16
2024-07-29 15:55:00,22197.0,22201.0,22189.0,22198.0,160
2024-07-29 15:56:00,22198.0,22199.0,22191.0,22195.0,58
2024-07-29 15:57:00,22195.0,22214.0,22183.0,22187.0,244
2024-07-29 15:58:00,22186.0,22202.0,22177.0,22187.0,286
2024-07-29 15:59:00,22187.0,22215.0,22185.0,22189.0,122
2024-07-29 16:00:00,22190.0,22202.0,22154.0,22161.0,1054
2024-07-29 16:01:00,22161.0,22197.0,22157.0,22167.0,430
2024-07-29 16:02:00,22167.0,22268.0,22165.0,22171.0,284
2024-07-29 16:03:00,22171.0,22175.0,22169.0,22174.0,150
2024-07-29 16:04:00,22174.0,22180.0,22171.0,22176.0,194
2024-07-29 16:05:00,22176.0,22205.0,22171.0,22178.0,94
2024-07-29 16:06:00,22178.0,22205.0,22175.0,22175.0,108
2024-07-29 16:07:00,22177.0,22210.0,22176.0,22182.0,122
2024-07-29 16:08:00,22183.0,22196.0,22181.0,22194.0,262
2024-07-29 16:09:00,22193.0,22214.0,22188.0,22193.0,86
2024-07-29 16:10:00,22193.0,22198.0,22191.0,22197.0,140
2024-07-29 16:11:00,22196.0,22227.0,22195.0,22200.0,302
2024-07-29 16:12:00,22200.0,22226.0,22193.0,22195.0,104
2024-07-29 16:13:00,22194.0,22202.0,22194.0,22201.0,208
2024-07-29 16:14:00,22201.0,22231.0,22200.0,22205.0,158
2024-07-29 16:15:00,22205.0,22209.0,22203.0,22207.0,126
2024-07-29 16:16:00,22206.0,22207.0,22204.0,22206.0,56
2024-07-29 16:17:00,22206.0,22207.0,22204.0,22207.0,60
2024-07-29 16:18:00,22208.0,22212.0,22208.0,22211.0,102
2024-07-29 16:19:00,22212.0,22213.0,22207.0,22208.0,50
2024-07-29 16:20:00,22208.0,22210.0,22205.0,22205.0,102
2024-07-29 16:21:00,22205.0,22235.0,22204.0,22215.0,212
2024-07-29 16:22:00,22214.0,22214.0,22205.0,22205.0,120
2024-07-29 16:23:00,22205.0,22207.0,22202.0,22205.0,152
2024-07-29 16:24:00,22206.0,22209.0,22202.0,22209.0,112
2024-07-29 16:25:00,22207.0,22232.0,22200.0,22202.0,230
2024-07-29 16:26:00,22202.0,22205.0,22202.0,22202.0,100
2024-07-29 16:27:00,22203.0,22207.0,22202.0,22207.0,74
2024-07-29 16:28:00,22209.0,22218.0,22209.0,22211.0,160
2024-07-29 16:29:00,22211.0,22236.0,22209.0,22236.0,44
2024-07-29 16:30:00,22211.0,22214.0,22207.0,22207.0,116
2024-07-29 16:31:00,22207.0,22208.0,22200.0,22200.0,330
2024-07-29 16:32:00,22203.0,22205.0,22200.0,22200.0,66
2024-07-29 16:33:00,22200.0,22201.0,22192.0,22196.0,100
2024-07-29 16:34:00,22197.0,22218.0,22188.0,22188.0,154
2024-07-29 16:35:00,22189.0,22218.0,22187.0,22195.0,136
2024-07-29 16:36:00,22195.0,22218.0,22186.0,22186.0,86
2024-07-29 16:37:00,22188.0,22205.0,22177.0,22205.0,142
2024-07-29 16:38:00,22179.0,22204.0,22176.0,22181.0,86
2024-07-29 16:39:00,22180.0,22184.0,22179.0,22182.0,230
2024-07-29 16:40:00,22182.0,22207.0,22176.0,22181.0,100
2024-07-29 16:41:00,22183.0,22202.0,22172.0,22174.0,142
2024-07-29 16:42:00,22174.0,22181.0,22174.0,22178.0,82
2024-07-29 16:43:00,22178.0,22179.0,22177.0,22177.0,18
2024-07-29 16:44:00,22179.0,22188.0,22179.0,22181.0,146
2024-07-29 16:45:00,22181.0,22197.0,22173.0,22197.0,110
2024-07-29 16:46:00,22173.0,22184.0,22173.0,22182.0,50
2024-07-29 16:47:00,22180.0,22206.0,22176.0,22178.0,34
2024-07-29 16:48:00,22179.0,22206.0,22179.0,22184.0,42
2024-07-29 16:49:00,22185.0,22191.0,22183.0,22187.0,68
2024-07-29 16:50:00,22185.0,22210.0,22178.0,22178.0,66
2024-07-29 16:51:00,22177.0,22202.0,22176.0,22180.0,34
2024-07-29 16:52:00,22185.0,22186.0,22183.0,22185.0,70
2024-07-29 16:53:00,22186.0,22186.0,22180.0,22180.0,38
2024-07-29 16:54:00,22178.0,22200.0,22173.0,22181.0,96
2024-07-29 16:55:00,22181.0,22181.0,22177.0,22179.0,36
2024-07-29 16:56:00,22178.0,22181.0,22176.0,22180.0,36
2024-07-29 16:57:00,22181.0,22185.0,22181.0,22183.0,62
2024-07-29 16:58:00,22183.0,22189.0,22183.0,22186.0,104
2024-07-29 16:59:00,22186.0,22187.0,22184.0,22184.0,48
2024-07-29 17:00:00,22183.0,22183.0,22165.0,22168.0,428
2024-07-29 17:01:00,22169.0,22261.0,22162.0,22171.0,172
2024-07-29 17:02:00,22171.0,22182.0,22167.0,22181.0,232
2024-07-29 17:03:00,22178.0,22188.0,22175.0,22187.0,134
2024-07-29 17:04:00,22188.0,22189.0,22185.0,22186.0,100
2024-07-29 17:05:00,22189.0,22189.0,22180.0,22184.0,54
2024-07-29 17:06:00,22187.0,22193.0,22184.0,22193.0,58
2024-07-29 17:07:00,22193.0,22196.0,22192.0,22193.0,70
2024-07-29 17:08:00,22194.0,22195.0,22184.0,22184.0,48
2024-07-29 17:09:00,22184.0,22188.0,22184.0,22184.0,28
2024-07-29 17:10:00,22186.0,22186.0,22180.0,22180.0,46
2024-07-29 17:11:00,22178.0,22179.0,22175.0,22176.0,54
2024-07-29 17:12:00,22178.0,22208.0,22178.0,22182.0,30
2024-07-29 17:13:00,22181.0,22306.0,22176.0,22180.0,40
2024-07-29 17:14:00,22180.0,22182.0,22180.0,22182.0,14
2024-07-29 17:15:00,22181.0,22181.0,22176.0,22179.0,32
2024-07-29 17:16:00,22180.0,22186.0,22180.0,22186.0,44
2024-07-29 17:17:00,22183.0,22183.0,22170.0,22172.0,76
2024-07-29 17:18:00,22173.0,22176.0,22171.0,22175.0,44
2024-07-29 17:19:00,22176.0,22206.0,22176.0,22179.0,44
2024-07-29 17:20:00,22177.0,22177.0,22172.0,22176.0,84
2024-07-29 17:21:00,22178.0,22178.0,22171.0,22174.0,44
2024-07-29 17:22:00,22175.0,22177.0,22175.0,22177.0,18
2024-07-29 17:23:00,22177.0,22186.0,22177.0,22185.0,68
2024-07-29 17:24:00,22184.0,22188.0,22184.0,22186.0,38
2024-07-29 17:25:00,22187.0,22187.0,22175.0,22177.0,54
2024-07-29 17:26:00,22177.0,22195.0,22165.0,22165.0,192
2024-07-29 17:27:00,22165.0,22260.0,22155.0,22155.0,346
2024-07-29 17:28:00,22156.0,22169.0,22155.0,22167.0,176
2024-07-29 17:29:00,22166.0,22177.0,22166.0,22174.0,112
2024-07-29 17:30:00,22173.0,22174.0,22167.0,22173.0,120
2024-07-29 17:31:00,22171.0,22171.0,22168.0,22169.0,36
2024-07-29 17:32:00,22170.0,22174.0,22170.0,22174.0,36
2024-07-29 17:33:00,22174.0,22199.0,22168.0,22168.0,58
2024-07-29 17:34:00,22170.0,22196.0,22168.0,22170.0,24
2024-07-29 17:35:00,22170.0,22278.0,22169.0,22177.0,130
2024-07-29 17:36:00,22178.0,22209.0,22178.0,22180.0,40
2024-07-29 17:37:00,22179.0,22183.0,22179.0,22183.0,70
2024-07-29 17:38:00,22182.0,22184.0,22181.0,22184.0,82
2024-07-29 17:39:00,22185.0,22188.0,22184.0,22186.0,134
2024-07-29 17:40:00,22188.0,22216.0,22186.0,22204.0,304
2024-07-29 17:41:00,22201.0,22232.0,22198.0,22199.0,140
2024-07-29 17:42:00,22197.0,22231.0,22197.0,22202.0,146
2024-07-29 17:43:00,22203.0,22204.0,22200.0,22202.0,100
2024-07-29 17:44:00,22202.0,22234.0,22202.0,22213.0,244
2024-07-29 17:45:00,22210.0,22215.0,22208.0,22213.0,182
2024-07-29 17:46:00,22214.0,22215.0,22208.0,22211.0,76
2024-07-29 17:47:00,22210.0,22215.0,22210.0,22215.0,70
2024-07-29 17:48:00,22215.0,22309.0,22211.0,22211.0,76
2024-07-29 17:49:00,22211.0,22238.0,22209.0,22209.0,100
2024-07-29 17:50:00,22210.0,22214.0,22210.0,22212.0,46
2024-07-29 17:51:00,22213.0,22237.0,22212.0,22215.0,76
2024-07-29 17:52:00,22213.0,22250.0,22213.0,22224.0,324
2024-07-29 17:53:00,22224.0,22325.0,22224.0,22232.0,380
2024-07-29 17:54:00,22233.0,22234.0,22227.0,22227.0,162
2024-07-29 17:55:00,22228.0,22250.0,22224.0,22228.0,84
2024-07-29 17:56:00,22227.0,22255.0,22227.0,22229.0,86
2024-07-29 17:57:00,22228.0,22228.0,22222.0,22223.0,178
2024-07-29 17:58:00,22223.0,22223.0,22218.0,22220.0,62
2024-07-29 17:59:00,22220.0,22223.0,22219.0,22223.0,56
2024-07-29 18:00:00,22222.0,22244.0,22220.0,22221.0,104
2024-07-29 18:01:00,22221.0,22221.0,22217.0,22217.0,66
2024-07-29 18:02:00,22217.0,22253.0,22217.0,22226.0,96
2024-07-29 18:03:00,22226.0,22229.0,22225.0,22225.0,88
2024-07-29 18:04:00,22226.0,22229.0,22224.0,22229.0,82
2024-07-29 18:05:00,22230.0,22262.0,22229.0,22234.0,304
2024-07-29 18:06:00,22233.0,22255.0,22226.0,22227.0,84
2024-07-29 18:07:00,22228.0,22229.0,22226.0,22228.0,34
2024-07-29 18:08:00,22228.0,22230.0,22223.0,22223.0,64
2024-07-29 18:09:00,22223.0,22226.0,22222.0,22225.0,28
2024-07-29 18:10:00,22226.0,22232.0,22226.0,22232.0,92
2024-07-29 18:11:00,22233.0,22264.0,22231.0,22234.0,64
2024-07-29 18:12:00,22234.0,22236.0,22230.0,22232.0,110
2024-07-29 18:13:00,22231.0,22234.0,22228.0,22233.0,72
2024-07-29 18:14:00,22233.0,22265.0,22230.0,22240.0,118
2024-07-29 18:15:00,22241.0,22242.0,22236.0,22240.0,166
2024-07-29 18:16:00,22240.0,22268.0,22238.0,22240.0,114
2024-07-29 18:17:00,22238.0,22240.0,22235.0,22238.0,124
2024-07-29 18:18:00,22236.0,22240.0,22236.0,22239.0,28
2024-07-29 18:19:00,22237.0,22275.0,22236.0,22275.0,178
2024-07-29 18:20:00,22249.0,22275.0,22247.0,22248.0,192
2024-07-29 18:21:00,22248.0,22273.0,22243.0,22273.0,60
2024-07-29 18:22:00,22245.0,22273.0,22240.0,22243.0,66
2024-07-29 18:23:00,22243.0,22243.0,22238.0,22242.0,152
2024-07-29 18:24:00,22239.0,22239.0,22238.0,22238.0,28
2024-07-29 18:25:00,22238.0,22241.0,22236.0,22240.0,58
2024-07-29 18:26:00,22240.0,22240.0,22237.0,22238.0,36
2024-07-29 18:27:00,22236.0,22239.0,22235.0,22239.0,30
2024-07-29 18:28:00,22237.0,22237.0,22236.0,22236.0,12
2024-07-29 18:29:00,22235.0,22237.0,22233.0,22237.0,42
2024-07-29 18:30:00,22237.0,22238.0,22233.0,22234.0,74
2024-07-29 18:31:00,22233.0,22234.0,22231.0,22232.0,70
2024-07-29 18:32:00,22232.0,22232.0,22229.0,22230.0,68
2024-07-29 18:33:00,22230.0,22259.0,22229.0,22232.0,26
2024-07-29 18:34:00,22233.0,22233.0,22231.0,22232.0,50
2024-07-29 18:35:00,22232.0,22232.0,22226.0,22226.0,48
2024-07-29 18:36:00,22225.0,22250.0,22219.0,22222.0,146
2024-07-29 18:37:00,22219.0,22243.0,22219.0,22221.0,84
2024-07-29 18:38:00,22222.0,22223.0,22219.0,22222.0,54
2024-07-29 18:39:00,22222.0,22244.0,22218.0,22244.0,20
2024-07-29 18:40:00,22220.0,22226.0,22220.0,22226.0,60
2024-07-29 18:41:00,22227.0,22231.0,22224.0,22224.0,70
2024-07-29 18:42:00,22226.0,22226.0,22223.0,22223.0,18
2024-07-29 18:43:00,22227.0,22227.0,22225.0,22226.0,12
2024-07-29 18:44:00,22226.0,22227.0,22226.0,22227.0,12
2024-07-29 18:45:00,22225.0,22229.0,22224.0,22228.0,40
2024-07-29 18:46:00,22228.0,22228.0,22228.0,22228.0,6
2024-07-29 18:47:00,22227.0,22227.0,22224.0,22224.0,28
2024-07-29 18:48:00,22225.0,22225.0,22222.0,22222.0,24
2024-07-29 18:49:00,22222.0,22228.0,22222.0,22225.0,40
2024-07-29 18:50:00,22227.0,22227.0,22215.0,22219.0,196
2024-07-29 18:51:00,22216.0,22224.0,22216.0,22220.0,44
2024-07-29 18:52:00,22220.0,22244.0,22213.0,22218.0,62
2024-07-29 18:53:00,22218.0,22221.0,22217.0,22219.0,46
2024-07-29 18:54:00,22218.0,22240.0,22208.0,22210.0,258
2024-07-29 18:55:00,22209.0,22232.0,22206.0,22210.0,98
2024-07-29 18:56:00,22212.0,22219.0,22212.0,22217.0,34
2024-07-29 18:57:00,22217.0,22219.0,22215.0,22215.0,42
2024-07-29 18:58:00,22215.0,22216.0,22214.0,22216.0,30
2024-07-29 18:59:00,22217.0,22217.0,22208.0,22208.0,54
2024-07-29 19:00:00,22207.0,22232.0,22200.0,22232.0,254
2024-07-29 19:01:00,22206.0,22216.0,22205.0,22212.0,120
2024-07-29 19:02:00,22212.0,22215.0,22205.0,22205.0,38
2024-07-29 19:03:00,22204.0,22207.0,22197.0,22204.0,98
2024-07-29 19:04:00,22202.0,22205.0,22198.0,22205.0,100
2024-07-29 19:05:00,22205.0,22210.0,22204.0,22209.0,48
2024-07-29 19:06:00,22203.0,22204.0,22201.0,22203.0,22
2024-07-29 19:07:00,22208.0,22213.0,22205.0,22210.0,52
2024-07-29 19:08:00,22211.0,22213.0,22211.0,22213.0,18
2024-07-29 19:09:00,22211.0,22213.0,22207.0,22210.0,54
2024-07-29 19:10:00,22211.0,22211.0,22208.0,22210.0,14
2024-07-29 19:11:00,22210.0,22238.0,22209.0,22218.0,76
2024-07-29 19:12:00,22219.0,22219.0,22215.0,22217.0,36
2024-07-29 19:13:00,22215.0,22215.0,22209.0,22210.0,20
2024-07-29 19:14:00,22209.0,22210.0,22209.0,22210.0,14
2024-07-29 19:15:00,22210.0,22302.0,22203.0,22203.0,90
2024-07-29 19:16:00,22202.0,22231.0,22193.0,22197.0,164
2024-07-29 19:17:00,22197.0,22205.0,22197.0,22203.0,62
2024-07-29 19:18:00,22203.0,22230.0,22202.0,22206.0,38
2024-07-29 19:19:00,22207.0,22208.0,22205.0,22207.0,38
2024-07-29 19:20:00,22208.0,22208.0,22205.0,22207.0,12
2024-07-29 19:21:00,22207.0,22207.0,22203.0,22204.0,42
2024-07-29 19:22:00,22205.0,22213.0,22202.0,22213.0,68
2024-07-29 19:23:00,22211.0,22218.0,22211.0,22218.0,80
2024-07-29 19:24:00,22219.0,22219.0,22211.0,22211.0,60
2024-07-29 19:25:00,22209.0,22212.0,22206.0,22211.0,28
2024-07-29 19:26:00,22213.0,22214.0,22211.0,22211.0,24
2024-07-29 19:27:00,22212.0,22217.0,22212.0,22215.0,48
2024-07-29 19:28:00,22217.0,22217.0,22215.0,22217.0,28
2024-07-29 19:29:00,22217.0,22251.0,22217.0,22230.0,352
2024-07-29 19:30:00,22229.0,22230.0,22222.0,22228.0,200
2024-07-29 19:31:00,22230.0,22235.0,22230.0,22234.0,122
2024-07-29 19:32:00,22234.0,22235.0,22230.0,22232.0,178
2024-07-29 19:33:00,22233.0,22233.0,22228.0,22228.0,62
2024-07-29 19:34:00,22228.0,22230.0,22228.0,22230.0,26
2024-07-29 19:35:00,22230.0,22232.0,22228.0,22228.0,64
2024-07-29 19:36:00,22230.0,22233.0,22230.0,22230.0,54
2024-07-29 19:37:00,22229.0,22231.0,22225.0,22231.0,52
2024-07-29 19:38:00,22231.0,22232.0,22229.0,22230.0,52
2024-07-29 19:39:00,22229.0,22229.0,22223.0,22226.0,108
2024-07-29 19:40:00,22226.0,22228.0,22223.0,22226.0,68
2024-07-29 19:41:00,22225.0,22250.0,22225.0,22226.0,24
2024-07-29 19:42:00,22225.0,22248.0,22224.0,22248.0,8
2024-07-29 19:43:00,22224.0,22224.0,22219.0,22219.0,70
2024-07-29 19:44:00,22219.0,22220.0,22217.0,22220.0,48
2024-07-29 19:45:00,22219.0,22224.0,22218.0,22219.0,48
2024-07-29 19:46:00,22219.0,22219.0,22213.0,22214.0,88
2024-07-29 19:47:00,22214.0,22219.0,22213.0,22219.0,70
2024-07-29 19:48:00,22220.0,22223.0,22220.0,22220.0,26
2024-07-29 19:49:00,22219.0,22219.0,22215.0,22218.0,44
2024-07-29 19:50:00,22215.0,22215.0,22210.0,22210.0,66
2024-07-29 19:51:00,22210.0,22217.0,22209.0,22213.0,86
2024-07-29 19:52:00,22211.0,22216.0,22211.0,22216.0,24
2024-07-29 19:53:00,22212.0,22212.0,22207.0,22210.0,40
2024-07-29 19:54:00,22210.0,22213.0,22208.0,22208.0,48
2024-07-29 19:55:00,22209.0,22211.0,22208.0,22210.0,18
2024-07-29 19:56:00,22209.0,22297.0,22198.0,22201.0,234
2024-07-29 19:57:00,22201.0,22229.0,22198.0,22202.0,84
2024-07-29 19:58:00,22202.0,22204.0,22202.0,22203.0,26
2024-07-29 19:59:00,22203.0,22204.0,22202.0,22204.0,34
2024-07-29 20:00:00,22205.0,22211.0,22202.0,22211.0,110
2024-07-29 20:01:00,22209.0,22212.0,22205.0,22211.0,120
2024-07-29 20:02:00,22209.0,22209.0,22203.0,22203.0,68
2024-07-29 20:03:00,22203.0,22203.0,22196.0,22198.0,92
2024-07-29 20:04:00,22198.0,22221.0,22188.0,22192.0,230
2024-07-29 20:05:00,22192.0,22210.0,22183.0,22184.0,218
2024-07-29 20:06:00,22186.0,22210.0,22178.0,22181.0,300
2024-07-29 20:07:00,22182.0,22210.0,22180.0,22189.0,156
2024-07-29 20:08:00,22190.0,22190.0,22187.0,22189.0,68
2024-07-29 20:09:00,22189.0,22210.0,22183.0,22210.0,124
2024-07-29 20:10:00,22184.0,22190.0,22182.0,22189.0,56
2024-07-29 20:11:00,22190.0,22317.0,22190.0,22193.0,128
